n,partie_imaginaire,T_MAX,methode,step_adaptatif,n_workers,turing_complet,calcule_le
5715,6106.427937948078,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5716,6106.69887078732,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5717,6107.888398279542,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5718,6108.68378071691,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5719,6110.531011475687,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5720,6110.830996154774,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5721,6111.844532847508,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5722,6112.4644353848325,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5723,6113.552617473988,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5724,6114.76189175327,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5725,6115.274791543812,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5726,6116.167495930629,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5727,6117.090753291097,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5728,6117.5523594277165,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5729,6119.215997842824,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5730,6120.281534697361,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5731,6120.93330168641,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5732,6122.094398758504,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5733,6122.85742491965,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5734,6123.356607972827,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5735,6124.138883220781,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5736,6125.172619880176,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5737,6126.568586519307,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5738,6127.130221394033,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5739,6128.046863129757,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5740,6129.268751548013,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5741,6130.2916064646115,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5742,6130.6867686492615,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5743,6132.121687397098,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5744,6132.762353486792,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5745,6133.489892704203,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5746,6134.455051667965,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5747,6135.143074922049,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5748,6135.892613200649,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5749,6137.781389320129,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5750,6138.4456013902545,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5751,6139.589346958782,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5752,6139.813239833826,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5753,6140.675863382834,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5754,6141.872358756231,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5755,6142.911451640281,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5756,6143.356666103173,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5757,6144.405867207822,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5758,6145.505364043895,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5759,6146.604329604662,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5760,6147.070023447599,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5761,6148.593113945612,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5762,6149.398925230075,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5763,6150.275374104341,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5764,6150.879887870595,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5765,6151.572502081302,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5766,6152.5855990272275,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5767,6153.326365653244,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5768,6154.805638423513,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5769,6155.704809901577,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5770,6156.737464494589,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5771,6157.381128649896,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5772,6158.397686173143,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5773,6159.096947190147,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5774,6159.829468995751,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5775,6161.429368945598,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5776,6161.827253696845,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5777,6162.4155624124405,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5778,6163.378477444263,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5779,6164.773220517663,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5780,6166.200513434597,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5781,6166.4830489940305,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5782,6167.464531359394,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5783,6168.379809680247,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5784,6169.3947364676515,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5785,6169.538152648449,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5786,6170.820008109255,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5787,6171.920474771538,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5788,6172.839930458114,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5789,6174.235069962361,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5790,6174.747542413266,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5791,6175.309013705466,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5792,6176.744162202786,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5793,6177.630404449608,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5794,6178.410285632125,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5795,6179.094486917628,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5796,6179.764681614096,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5797,6181.012825755821,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5798,6181.678420746652,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5799,6183.062480334705,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5800,6184.336316582488,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5801,6185.079974864196,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5802,6185.460103700484,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5803,6186.457283968079,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5804,6187.1267507233315,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5805,6188.458683360364,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5806,6189.118029681646,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5807,6190.169795887311,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5808,6190.926665971512,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5809,6192.097286028823,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5810,6193.13343114443,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5811,6193.90282419295,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5812,6194.9652740924885,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5813,6195.672078990472,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5814,6196.664752125841,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5815,6197.387063257131,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5816,6198.065389560702,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5817,6198.652216561331,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5818,6200.6740344642285,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5819,6201.5930885087755,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5820,6201.8325696394495,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5821,6203.190910737262,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5822,6203.867876241975,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5823,6204.5856561868695,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5824,6205.731342331214,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5825,6206.513025685408,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5826,6207.35367736698,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5827,6208.562086127358,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5828,6208.813972410796,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5829,6210.4700301629855,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5830,6211.2078165472185,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5831,6212.549686057981,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5832,6213.187976900496,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5833,6213.799999957367,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5834,6214.5013047295815,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5835,6215.400957016781,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5836,6216.66829216245,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5837,6217.188858908824,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5838,6218.517119863553,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5839,6219.844220203324,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5840,6220.276866168359,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5841,6221.350127562687,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5842,6221.6413009609605,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5843,6223.447708927403,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5844,6223.854786959724,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5845,6224.732447312544,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5846,6225.470678081442,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5847,6226.232883566195,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5848,6227.450045327269,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5849,6228.832840927518,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5850,6229.761584418354,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5851,6230.323749796149,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5852,6231.186984214131,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5853,6232.234236964409,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5854,6232.811490700786,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5855,6233.436150635211,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5856,6234.905356027908,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5857,6235.6918115288445,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5858,6236.871797213749,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5859,6237.401188051517,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5860,6238.507790150083,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5861,6239.720298749179,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5862,6240.518432488212,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5863,6240.987478337605,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5864,6242.2637426483325,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5865,6242.916128110379,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5866,6243.536571206048,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5867,6244.467501007129,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5868,6245.8463537928,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5869,6247.220803894969,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5870,6247.76590041264,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5871,6248.617590056634,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5872,6249.223567202486,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5873,6250.125998032666,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5874,6251.160830038509,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5875,6252.337721681161,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5876,6252.960641623911,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5877,6253.37269943297,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5878,6255.212382593078,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5879,6255.709995714932,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5880,6256.737988103587,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5881,6257.821913767864,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5882,6258.863142201866,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5883,6259.511130503419,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5884,6259.969134480435,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5885,6260.941865601983,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5886,6261.776846422374,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5887,6263.06590493173,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5888,6264.199277451351,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5889,6265.060898277043,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5890,6265.97212530606,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5891,6266.645735922494,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5892,6267.560486576163,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5893,6268.625266754624,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5894,6269.267355566476,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5895,6270.349148874557,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5896,6271.148771757871,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5897,6271.964363395864,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5898,6272.586182980715,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5899,6274.619334058124,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5900,6275.13398198446,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5901,6275.846693888327,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
5902,6276.916164708131,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
