n,partie_imaginaire,T_MAX,methode,precision_dps,calcule_le
375,646.3481915955016,10000.0,Hardy-Z + Illinois,50,20260424_205325
376,647.761753004289,10000.0,Hardy-Z + Illinois,50,20260424_205325
377,648.7864008887825,10000.0,Hardy-Z + Illinois,50,20260424_205325
378,650.1975193452565,10000.0,Hardy-Z + Illinois,50,20260424_205325
379,650.6686838913961,10000.0,Hardy-Z + Illinois,50,20260424_205325
380,653.6495716053947,10000.0,Hardy-Z + Illinois,50,20260424_205325
381,654.3019205863194,10000.0,Hardy-Z + Illinois,50,20260424_205325
382,655.7094630223556,10000.0,Hardy-Z + Illinois,50,20260424_205325
383,656.9640845994606,10000.0,Hardy-Z + Illinois,50,20260424_205325
384,658.1756144186054,10000.0,Hardy-Z + Illinois,50,20260424_205325
385,659.663845972964,10000.0,Hardy-Z + Illinois,50,20260424_205325
386,660.7167325952793,10000.0,Hardy-Z + Illinois,50,20260424_205325
387,662.2965864311004,10000.0,Hardy-Z + Illinois,50,20260424_205325
388,664.2446046522731,10000.0,Hardy-Z + Illinois,50,20260424_205325
389,665.3427630955991,10000.0,Hardy-Z + Illinois,50,20260424_205325
390,666.5151477041729,10000.0,Hardy-Z + Illinois,50,20260424_205325
391,667.1484948945554,10000.0,Hardy-Z + Illinois,50,20260424_205325
392,668.9758488202351,10000.0,Hardy-Z + Illinois,50,20260424_205325
393,670.3235852058625,10000.0,Hardy-Z + Illinois,50,20260424_205325
394,672.4581835841698,10000.0,Hardy-Z + Illinois,50,20260424_205325
395,673.0435782861476,10000.0,Hardy-Z + Illinois,50,20260424_205325
396,674.3558978101231,10000.0,Hardy-Z + Illinois,50,20260424_205325
397,676.1396743636268,10000.0,Hardy-Z + Illinois,50,20260424_205325
398,677.2301806687639,10000.0,Hardy-Z + Illinois,50,20260424_205325
399,677.8004447462214,10000.0,Hardy-Z + Illinois,50,20260424_205325
400,679.7421978825282,10000.0,Hardy-Z + Illinois,50,20260424_205325
401,681.8949915331519,10000.0,Hardy-Z + Illinois,50,20260424_205325
402,682.6027350197506,10000.0,Hardy-Z + Illinois,50,20260424_205325
403,684.0135498138695,10000.0,Hardy-Z + Illinois,50,20260424_205325
404,684.9726298620984,10000.0,Hardy-Z + Illinois,50,20260424_205325
405,686.163223587728,10000.0,Hardy-Z + Illinois,50,20260424_205325
406,687.9615431847037,10000.0,Hardy-Z + Illinois,50,20260424_205325
407,689.3689413622724,10000.0,Hardy-Z + Illinois,50,20260424_205325
408,690.4747350323505,10000.0,Hardy-Z + Illinois,50,20260424_205325
409,692.4516844155208,10000.0,Hardy-Z + Illinois,50,20260424_205325
410,693.1769700606019,10000.0,Hardy-Z + Illinois,50,20260424_205325
411,694.5339086998732,10000.0,Hardy-Z + Illinois,50,20260424_205325
412,695.7263359209267,10000.0,Hardy-Z + Illinois,50,20260424_205325
413,696.6260699003456,10000.0,Hardy-Z + Illinois,50,20260424_205325
414,699.1320954760134,10000.0,Hardy-Z + Illinois,50,20260424_205325
415,700.2967391321434,10000.0,Hardy-Z + Illinois,50,20260424_205325
416,701.3017429546461,10000.0,Hardy-Z + Illinois,50,20260424_205325
417,702.2273431457605,10000.0,Hardy-Z + Illinois,50,20260424_205325
418,704.0338392955252,10000.0,Hardy-Z + Illinois,50,20260424_205325
419,705.1258139546193,10000.0,Hardy-Z + Illinois,50,20260424_205325
420,706.1846547995178,10000.0,Hardy-Z + Illinois,50,20260424_205325
421,708.26907088511,10000.0,Hardy-Z + Illinois,50,20260424_205325
422,709.2295885702844,10000.0,Hardy-Z + Illinois,50,20260424_205325
423,711.1302741796854,10000.0,Hardy-Z + Illinois,50,20260424_205325
424,711.9002899143753,10000.0,Hardy-Z + Illinois,50,20260424_205325
425,712.7493834701012,10000.0,Hardy-Z + Illinois,50,20260424_205325
426,714.0827718206693,10000.0,Hardy-Z + Illinois,50,20260424_205325
427,716.1123964540521,10000.0,Hardy-Z + Illinois,50,20260424_205325
428,717.4825697031002,10000.0,Hardy-Z + Illinois,50,20260424_205325
429,718.742786545486,10000.0,Hardy-Z + Illinois,50,20260424_205325
430,719.6971009883657,10000.0,Hardy-Z + Illinois,50,20260424_205325
431,721.3511622185364,10000.0,Hardy-Z + Illinois,50,20260424_205325
432,722.2775049756743,10000.0,Hardy-Z + Illinois,50,20260424_205325
433,723.8458210451284,10000.0,Hardy-Z + Illinois,50,20260424_205325
434,724.5626138903791,10000.0,Hardy-Z + Illinois,50,20260424_205325
435,727.0564032300495,10000.0,Hardy-Z + Illinois,50,20260424_205325
436,728.405481588934,10000.0,Hardy-Z + Illinois,50,20260424_205325
437,728.7587497956142,10000.0,Hardy-Z + Illinois,50,20260424_205325
438,730.4164821227565,10000.0,Hardy-Z + Illinois,50,20260424_205325
439,731.4173549185986,10000.0,Hardy-Z + Illinois,50,20260424_205325
440,732.8180527144999,10000.0,Hardy-Z + Illinois,50,20260424_205325
441,734.789643252378,10000.0,Hardy-Z + Illinois,50,20260424_205325
442,735.7654592085784,10000.0,Hardy-Z + Illinois,50,20260424_205325
443,737.0529289122653,10000.0,Hardy-Z + Illinois,50,20260424_205325
444,738.5804211713738,10000.0,Hardy-Z + Illinois,50,20260424_205325
445,739.909523674042,10000.0,Hardy-Z + Illinois,50,20260424_205325
446,740.573807447295,10000.0,Hardy-Z + Illinois,50,20260424_205325
447,741.7573355729418,10000.0,Hardy-Z + Illinois,50,20260424_205325
448,743.8950131424737,10000.0,Hardy-Z + Illinois,50,20260424_205325
449,745.3449895506119,10000.0,Hardy-Z + Illinois,50,20260424_205325
450,746.4993058994323,10000.0,Hardy-Z + Illinois,50,20260424_205325
451,747.6745636242695,10000.0,Hardy-Z + Illinois,50,20260424_205325
452,748.2427544650847,10000.0,Hardy-Z + Illinois,50,20260424_205325
453,750.6559503621243,10000.0,Hardy-Z + Illinois,50,20260424_205325
454,750.9663810666509,10000.0,Hardy-Z + Illinois,50,20260424_205325
455,752.8876215672025,10000.0,Hardy-Z + Illinois,50,20260424_205325
456,754.3223704717127,10000.0,Hardy-Z + Illinois,50,20260424_205325
457,755.8393089760377,10000.0,Hardy-Z + Illinois,50,20260424_205325
458,756.7682484399509,10000.0,Hardy-Z + Illinois,50,20260424_205325
459,758.1017292464127,10000.0,Hardy-Z + Illinois,50,20260424_205325
460,758.9002382248924,10000.0,Hardy-Z + Illinois,50,20260424_205325
461,760.282366983512,10000.0,Hardy-Z + Illinois,50,20260424_205325
462,762.700033249691,10000.0,Hardy-Z + Illinois,50,20260424_205325
463,763.5930661728372,10000.0,Hardy-Z + Illinois,50,20260424_205325
464,764.3075227241803,10000.0,Hardy-Z + Illinois,50,20260424_205325
465,766.0875400998361,10000.0,Hardy-Z + Illinois,50,20260424_205325
466,767.2184721555395,10000.0,Hardy-Z + Illinois,50,20260424_205325
467,768.2814618065092,10000.0,Hardy-Z + Illinois,50,20260424_205325
468,769.6934072526244,10000.0,Hardy-Z + Illinois,50,20260424_205325
469,771.0708393136783,10000.0,Hardy-Z + Illinois,50,20260424_205325
470,772.9616175657571,10000.0,Hardy-Z + Illinois,50,20260424_205325
471,774.1177446279404,10000.0,Hardy-Z + Illinois,50,20260424_205325
472,775.0478470965805,10000.0,Hardy-Z + Illinois,50,20260424_205325
473,775.9997119631715,10000.0,Hardy-Z + Illinois,50,20260424_205325
474,777.2997485295926,10000.0,Hardy-Z + Illinois,50,20260424_205325
475,779.157076949189,10000.0,Hardy-Z + Illinois,50,20260424_205325
476,780.3489250041818,10000.0,Hardy-Z + Illinois,50,20260424_205325
477,782.137664390812,10000.0,Hardy-Z + Illinois,50,20260424_205325
478,782.5979439460735,10000.0,Hardy-Z + Illinois,50,20260424_205325
479,784.2888226124655,10000.0,Hardy-Z + Illinois,50,20260424_205325
480,785.7390897007151,10000.0,Hardy-Z + Illinois,50,20260424_205325
481,786.4611474505062,10000.0,Hardy-Z + Illinois,50,20260424_205325
482,787.4684638159101,10000.0,Hardy-Z + Illinois,50,20260424_205325
483,790.0590923641196,10000.0,Hardy-Z + Illinois,50,20260424_205325
484,790.8316204679211,10000.0,Hardy-Z + Illinois,50,20260424_205325
485,792.4277076086045,10000.0,Hardy-Z + Illinois,50,20260424_205325
486,792.8886525626225,10000.0,Hardy-Z + Illinois,50,20260424_205325
487,794.4837918698931,10000.0,Hardy-Z + Illinois,50,20260424_205325
488,795.6065961561624,10000.0,Hardy-Z + Illinois,50,20260424_205325
489,797.2634700380356,10000.0,Hardy-Z + Illinois,50,20260424_205325
490,798.7075701662963,10000.0,Hardy-Z + Illinois,50,20260424_205325
491,799.6543362108977,10000.0,Hardy-Z + Illinois,50,20260424_205325
492,801.6042464629821,10000.0,Hardy-Z + Illinois,50,20260424_205325
493,802.5419848784181,10000.0,Hardy-Z + Illinois,50,20260424_205325
494,803.2430962042703,10000.0,Hardy-Z + Illinois,50,20260424_205325
495,804.7622391126617,10000.0,Hardy-Z + Illinois,50,20260424_205325
496,805.8616356670949,10000.0,Hardy-Z + Illinois,50,20260424_205325
497,808.1518149359937,10000.0,Hardy-Z + Illinois,50,20260424_205325
498,809.1977833633008,10000.0,Hardy-Z + Illinois,50,20260424_205325
499,810.0818048864071,10000.0,Hardy-Z + Illinois,50,20260424_205325
500,811.1843588465064,10000.0,Hardy-Z + Illinois,50,20260424_205325
501,812.7711083891094,10000.0,Hardy-Z + Illinois,50,20260424_205325
502,814.0459136075109,10000.0,Hardy-Z + Illinois,50,20260424_205325
503,814.8705396258725,10000.0,Hardy-Z + Illinois,50,20260424_205325
504,816.7277377143946,10000.0,Hardy-Z + Illinois,50,20260424_205325
505,818.3806688663617,10000.0,Hardy-Z + Illinois,50,20260424_205325
506,819.204642170824,10000.0,Hardy-Z + Illinois,50,20260424_205325
507,820.7218984438693,10000.0,Hardy-Z + Illinois,50,20260424_205325
508,821.7134541333794,10000.0,Hardy-Z + Illinois,50,20260424_205325
509,822.1977574934043,10000.0,Hardy-Z + Illinois,50,20260424_205325
510,824.5262938716297,10000.0,Hardy-Z + Illinois,50,20260424_205325
511,826.0392873765744,10000.0,Hardy-Z + Illinois,50,20260424_205325
512,826.9058109540808,10000.0,Hardy-Z + Illinois,50,20260424_205325
513,828.3401743004899,10000.0,Hardy-Z + Illinois,50,20260424_205325
514,829.4370109683094,10000.0,Hardy-Z + Illinois,50,20260424_205325
515,830.8958840533174,10000.0,Hardy-Z + Illinois,50,20260424_205325
516,831.7997776590706,10000.0,Hardy-Z + Illinois,50,20260424_205325
517,833.0036409091542,10000.0,Hardy-Z + Illinois,50,20260424_205325
518,834.6519151478257,10000.0,Hardy-Z + Illinois,50,20260424_205325
519,836.6935761875918,10000.0,Hardy-Z + Illinois,50,20260424_205325
520,837.3473350595315,10000.0,Hardy-Z + Illinois,50,20260424_205325
521,838.2490219927322,10000.0,Hardy-Z + Illinois,50,20260424_205325
522,839.4653948102824,10000.0,Hardy-Z + Illinois,50,20260424_205325
523,841.0363898290135,10000.0,Hardy-Z + Illinois,50,20260424_205325
524,842.0413542065263,10000.0,Hardy-Z + Illinois,50,20260424_205325
525,844.1661966073507,10000.0,Hardy-Z + Illinois,50,20260424_205325
526,844.8059939757637,10000.0,Hardy-Z + Illinois,50,20260424_205325
527,846.1947699276941,10000.0,Hardy-Z + Illinois,50,20260424_205325
528,847.9717176395119,10000.0,Hardy-Z + Illinois,50,20260424_205325
529,848.4892811809435,10000.0,Hardy-Z + Illinois,50,20260424_205325
530,849.8622743486977,10000.0,Hardy-Z + Illinois,50,20260424_205325
531,850.6454484660042,10000.0,Hardy-Z + Illinois,50,20260424_205325
532,853.1631125833892,10000.0,Hardy-Z + Illinois,50,20260424_205325
533,854.0955117198691,10000.0,Hardy-Z + Illinois,50,20260424_205325
534,855.286710244405,10000.0,Hardy-Z + Illinois,50,20260424_205325
535,856.4841174907916,10000.0,Hardy-Z + Illinois,50,20260424_205325
536,857.3107406026038,10000.0,Hardy-Z + Illinois,50,20260424_205325
537,858.9040264664758,10000.0,Hardy-Z + Illinois,50,20260424_205325
538,860.4106708960147,10000.0,Hardy-Z + Illinois,50,20260424_205325
539,861.1710982127153,10000.0,Hardy-Z + Illinois,50,20260424_205325
540,863.189719771909,10000.0,Hardy-Z + Illinois,50,20260424_205325
541,864.3408239300696,10000.0,Hardy-Z + Illinois,50,20260424_205325
542,865.5946643265161,10000.0,Hardy-Z + Illinois,50,20260424_205325
543,866.4237399040426,10000.0,Hardy-Z + Illinois,50,20260424_205325
544,867.693122611785,10000.0,Hardy-Z + Illinois,50,20260424_205325
545,868.6704942291316,10000.0,Hardy-Z + Illinois,50,20260424_205325
546,870.846902325754,10000.0,Hardy-Z + Illinois,50,20260424_205325
547,872.1887508216131,10000.0,Hardy-Z + Illinois,50,20260424_205325
548,873.0989789712819,10000.0,Hardy-Z + Illinois,50,20260424_205325
549,873.9083892353376,10000.0,Hardy-Z + Illinois,50,20260424_205325
550,875.9852851087803,10000.0,Hardy-Z + Illinois,50,20260424_205325
551,876.6008258330274,10000.0,Hardy-Z + Illinois,50,20260424_205325
552,877.6546983410334,10000.0,Hardy-Z + Illinois,50,20260424_205325
553,879.3809519697909,10000.0,Hardy-Z + Illinois,50,20260424_205325
554,880.8346488479393,10000.0,Hardy-Z + Illinois,50,20260424_205325
555,882.3866966271964,10000.0,Hardy-Z + Illinois,50,20260424_205325
556,883.4303318387016,10000.0,Hardy-Z + Illinois,50,20260424_205325
557,884.1987431145948,10000.0,Hardy-Z + Illinois,50,20260424_205325
558,885.2723044796172,10000.0,Hardy-Z + Illinois,50,20260424_205325
559,886.8528019629164,10000.0,Hardy-Z + Illinois,50,20260424_205325
560,888.4755666738173,10000.0,Hardy-Z + Illinois,50,20260424_205325
561,889.7352942940907,10000.0,Hardy-Z + Illinois,50,20260424_205325
562,890.813132112528,10000.0,Hardy-Z + Illinois,50,20260424_205325
563,892.386433260156,10000.0,Hardy-Z + Illinois,50,20260424_205325
564,893.1191175672942,10000.0,Hardy-Z + Illinois,50,20260424_205325
565,894.8862923208687,10000.0,Hardy-Z + Illinois,50,20260424_205325
566,895.397919674783,10000.0,Hardy-Z + Illinois,50,20260424_205325
567,896.6322515562026,10000.0,Hardy-Z + Illinois,50,20260424_205325
568,899.2215226683834,10000.0,Hardy-Z + Illinois,50,20260424_205325
569,899.8588846079374,10000.0,Hardy-Z + Illinois,50,20260424_205325
570,900.8497398605214,10000.0,Hardy-Z + Illinois,50,20260424_205325
571,902.2432075867523,10000.0,Hardy-Z + Illinois,50,20260424_205325
572,903.0996744426304,10000.0,Hardy-Z + Illinois,50,20260424_205325
573,904.7029027222812,10000.0,Hardy-Z + Illinois,50,20260424_205325
574,905.8299407582223,10000.0,Hardy-Z + Illinois,50,20260424_205325
575,907.6567294689675,10000.0,Hardy-Z + Illinois,50,20260424_205325
576,908.333543645061,10000.0,Hardy-Z + Illinois,50,20260424_205325
577,910.1863340571799,10000.0,Hardy-Z + Illinois,50,20260424_205325
578,911.2349514859554,10000.0,Hardy-Z + Illinois,50,20260424_205325
579,912.3310456000356,10000.0,Hardy-Z + Illinois,50,20260424_205325
580,912.8239992467435,10000.0,Hardy-Z + Illinois,50,20260424_205325
581,914.7300969583757,10000.0,Hardy-Z + Illinois,50,20260424_205325
582,916.3550008086427,10000.0,Hardy-Z + Illinois,50,20260424_205325
583,917.8253775704268,10000.0,Hardy-Z + Illinois,50,20260424_205325
584,918.836535243529,10000.0,Hardy-Z + Illinois,50,20260424_205325
585,919.4483444396823,10000.0,Hardy-Z + Illinois,50,20260424_205325
586,921.1563955071548,10000.0,Hardy-Z + Illinois,50,20260424_205325
587,922.5006293066367,10000.0,Hardy-Z + Illinois,50,20260424_205325
588,923.2857198024222,10000.0,Hardy-Z + Illinois,50,20260424_205325
589,924.7734839334767,10000.0,Hardy-Z + Illinois,50,20260424_205325
590,926.551552784603,10000.0,Hardy-Z + Illinois,50,20260424_205325
591,927.8508589857536,10000.0,Hardy-Z + Illinois,50,20260424_205325
592,928.6636593289348,10000.0,Hardy-Z + Illinois,50,20260424_205325
593,929.8740928506477,10000.0,Hardy-Z + Illinois,50,20260424_205325
594,931.009211336628,10000.0,Hardy-Z + Illinois,50,20260424_205325
595,931.8527407455201,10000.0,Hardy-Z + Illinois,50,20260424_205325
596,934.3853068372586,10000.0,Hardy-Z + Illinois,50,20260424_205325
597,934.9954248638464,10000.0,Hardy-Z + Illinois,50,20260424_205325
598,936.228649379283,10000.0,Hardy-Z + Illinois,50,20260424_205325
599,937.5329257119704,10000.0,Hardy-Z + Illinois,50,20260424_205325
600,939.0243008992184,10000.0,Hardy-Z + Illinois,50,20260424_205325
601,939.6609406145282,10000.0,Hardy-Z + Illinois,50,20260424_205325
602,941.1569996420425,10000.0,Hardy-Z + Illinois,50,20260424_205325
603,942.0523416433755,10000.0,Hardy-Z + Illinois,50,20260424_205325
604,944.1880358095727,10000.0,Hardy-Z + Illinois,50,20260424_205325
605,945.333562503046,10000.0,Hardy-Z + Illinois,50,20260424_205325
606,946.765842204728,10000.0,Hardy-Z + Illinois,50,20260424_205325
607,947.079183096255,10000.0,Hardy-Z + Illinois,50,20260424_205325
608,948.346646255045,10000.0,Hardy-Z + Illinois,50,20260424_205325
609,950.1516126846437,10000.0,Hardy-Z + Illinois,50,20260424_205325
610,951.0332487338235,10000.0,Hardy-Z + Illinois,50,20260424_205325
611,952.7279886198505,10000.0,Hardy-Z + Illinois,50,20260424_205325
612,954.1297192695515,10000.0,Hardy-Z + Illinois,50,20260424_205325
613,954.8293089382167,10000.0,Hardy-Z + Illinois,50,20260424_205325
614,956.6754793432898,10000.0,Hardy-Z + Illinois,50,20260424_205325
615,957.5100525964236,10000.0,Hardy-Z + Illinois,50,20260424_205325
616,958.4145933901362,10000.0,Hardy-Z + Illinois,50,20260424_205325
617,959.4591688070682,10000.0,Hardy-Z + Illinois,50,20260424_205325
618,961.6695724741928,10000.0,Hardy-Z + Illinois,50,20260424_205325
619,963.1820866713114,10000.0,Hardy-Z + Illinois,50,20260424_205325
620,963.5670401916123,10000.0,Hardy-Z + Illinois,50,20260424_205325
621,965.0555796237511,10000.0,Hardy-Z + Illinois,50,20260424_205325
622,966.1107548184101,10000.0,Hardy-Z + Illinois,50,20260424_205325
623,967.3711537662628,10000.0,Hardy-Z + Illinois,50,20260424_205325
624,968.6363019060874,10000.0,Hardy-Z + Illinois,50,20260424_205325
625,970.1256105569411,10000.0,Hardy-Z + Illinois,50,20260424_205325
626,971.0714914863856,10000.0,Hardy-Z + Illinois,50,20260424_205325
627,973.1853612943012,10000.0,Hardy-Z + Illinois,50,20260424_205325
628,973.8730789926536,10000.0,Hardy-Z + Illinois,50,20260424_205325
629,974.7746350658374,10000.0,Hardy-Z + Illinois,50,20260424_205325
630,976.1785024205897,10000.0,Hardy-Z + Illinois,50,20260424_205325
631,976.9172021170506,10000.0,Hardy-Z + Illinois,50,20260424_205325
632,978.7666715351129,10000.0,Hardy-Z + Illinois,50,20260424_205325
633,980.5780006397745,10000.0,Hardy-Z + Illinois,50,20260424_205325
634,981.288615301759,10000.0,Hardy-Z + Illinois,50,20260424_205325
635,982.396485168779,10000.0,Hardy-Z + Illinois,50,20260424_205325
636,983.5750760064313,10000.0,Hardy-Z + Illinois,50,20260424_205325
637,985.1869286557735,10000.0,Hardy-Z + Illinois,50,20260424_205325
638,986.1305151101844,10000.0,Hardy-Z + Illinois,50,20260424_205325
639,986.756008407656,10000.0,Hardy-Z + Illinois,50,20260424_205325
640,988.9926223706574,10000.0,Hardy-Z + Illinois,50,20260424_205325
641,990.2239178040279,10000.0,Hardy-Z + Illinois,50,20260424_205325
642,991.3742941477616,10000.0,Hardy-Z + Illinois,50,20260424_205325
643,992.7286963367326,10000.0,Hardy-Z + Illinois,50,20260424_205325
644,993.214580957443,10000.0,Hardy-Z + Illinois,50,20260424_205325
645,994.4045905710944,10000.0,Hardy-Z + Illinois,50,20260424_205325
646,996.2053361642983,10000.0,Hardy-Z + Illinois,50,20260424_205325
647,997.5119347519392,10000.0,Hardy-Z + Illinois,50,20260424_205325
648,998.8275471369296,10000.0,Hardy-Z + Illinois,50,20260424_205325
649,999.7915715574129,10000.0,Hardy-Z + Illinois,50,20260424_205325
650,1001.3494826377828,10000.0,Hardy-Z + Illinois,50,20260424_205325
651,1002.4043054883917,10000.0,Hardy-Z + Illinois,50,20260424_205325
652,1003.2678081794531,10000.0,Hardy-Z + Illinois,50,20260424_205325
653,1004.675044121173,10000.0,Hardy-Z + Illinois,50,20260424_205325
654,1005.5434203043784,10000.0,Hardy-Z + Illinois,50,20260424_205325
655,1008.0067043070637,10000.0,Hardy-Z + Illinois,50,20260424_205325
656,1008.7957099007424,10000.0,Hardy-Z + Illinois,50,20260424_205325
657,1009.8065907469647,10000.0,Hardy-Z + Illinois,50,20260424_205325
658,1010.569757011061,10000.0,Hardy-Z + Illinois,50,20260424_205325
659,1012.4100425157617,10000.0,Hardy-Z + Illinois,50,20260424_205325
660,1013.058638098409,10000.0,Hardy-Z + Illinois,50,20260424_205325
661,1014.6896326223705,10000.0,Hardy-Z + Illinois,50,20260424_205325
662,1016.0601789426473,10000.0,Hardy-Z + Illinois,50,20260424_205325
